,PageRank,HubScore,AuthorityScore,Betweeness,Colony,Day,Role
Ant48,0.009231433585426451,0.012192485403679022,0.012192485403375811,0.003993220853734972,3,30,F
Ant580,0.006035945183607567,0.003090268986880478,0.0030902689872048922,0.00152479355171887,3,30,N
Ant398,0.007401992970967745,0.004216588690859784,0.004216588691230438,0.0033267272238972838,3,30,N
Ant663,0.013339907453521415,0.013976449235943251,0.013976449236047735,0.006967317403388652,3,30,
Ant740,0.01227815164962174,0.015588915377357421,0.015588915377191918,0.003577372739152007,3,30,C
Ant954,0.005788891410029142,0.0030591319854010516,0.0030591319857224,0.0013089874118613438,3,30,
Ant260,0.01572025371667482,0.0208176592030234,0.02081765920254883,0.005362176518798248,3,30,F
Ant264,0.006909522359643033,0.0036774182223002737,0.0036774182226637126,0.0024761675885062485,3,30,N
Ant159,0.007508989606444413,0.006873091155410416,0.0068730911555144325,0.0020324542542377857,3,30,N
Ant158,0.0072194709005752615,0.0031369898231031054,0.0031369898235369446,0.0015188473796705717,3,30,N
Ant112,0.008367249965977996,0.008752467760098416,0.008752467760153312,0.003858328176164845,3,30,F
Ant509,0.009623149942825171,0.015155746216794252,0.015155746215966383,0.0035488373063074547,3,30,F
Ant397,0.008506121248743196,0.008661459736581742,0.00866145973664261,0.002785262292653198,3,30,N
Ant395,0.01073121396606927,0.014869370644914183,0.014869370644318926,0.005601801041301087,3,30,F
Ant394,0.008456711355937837,0.0075904069190608795,0.007590406919263045,0.00295585902506589,3,30,N
Ant4,0.00959174990258438,0.013814150585607803,0.01381415058494478,0.0023087348687244303,3,30,F
Ant7,0.014801921809274548,0.026783864951170674,0.026783864949396413,0.0007313921926617411,3,30,F
Ant6,0.010261865282531205,0.016102846386810876,0.016102846386060264,0.0019675231654052777,3,30,F
Ant1,0.01134963952358723,0.011869934163802455,0.011869934163879528,0.004831902125784465,3,30,F
Ant0,0.007403994426156158,0.009994901965944865,0.009994901965576276,0.0023915046300841,3,30,F
Ant482,0.007771805824101496,0.00913931024574247,0.009139310245657966,0.0014282354971197559,3,30,C
Ant76,0.009394416970239933,0.012853713928801644,0.012853713928276115,0.002544926092297565,3,30,F
Ant74,0.007373366851812184,0.003927390164826024,0.003927390165303676,0.0015264767693680735,3,30,N
Ant72,0.0061565923209999825,0.0032727141166527113,0.0032727141170106177,0.0012135977305880008,3,30,N
Ant71,0.0067116221992036835,0.003444416562054692,0.0034444165623818052,0.0028791716601956926,3,30,N
Ant70,0.009998668413745191,0.010006684037064863,0.010006684037263038,0.004475175539231413,3,30,F
Ant610,0.009019493846467141,0.004060191273822858,0.004060191274329776,0.0030242682313456675,3,30,N
Ant19,0.008930274923222323,0.012214018399941028,0.012214018399469293,0.0018662185825054673,3,30,F
Ant614,0.008956061677863574,0.007844448721977697,0.007844448722164013,0.003489040134594982,3,30,N
Ant15,0.006613262252386093,0.006419214447471129,0.006419214447528103,0.0027990772785410636,3,30,C
Ant17,0.008930739290965644,0.005203243833879516,0.005203243834318888,0.002717154108630618,3,30,N
Ant13,0.005326467713285252,0.002989078619863478,0.00298907862009032,0.0022857723445122023,3,30,N
Ant12,0.012247362323717943,0.011861122776360604,0.011861122776588566,0.004716698204155702,3,30,C
Ant97,0.014548806782045832,0.011906920518708765,0.011906920519310941,0.006040150723162366,3,30,N
Ant96,0.009147457926287465,0.007801193172461466,0.007801193172716268,0.0022058128563442704,3,30,N
Ant299,0.009977445982231563,0.012552667804341942,0.012552667804086998,0.0026927481214264614,3,30,F
Ant296,0.01029196016595712,0.014528535571608766,0.014528535571118047,0.002585821752801334,3,30,F
Ant137,0.0034730214816004784,0.0009704957396493682,0.0009704957397962197,0.00041693658447308616,3,30,N
Ant215,0.01098631230459892,0.01286284194483146,0.012862841944753312,0.0035013447832414842,3,30,C
Ant210,0.007431650700436232,0.009006448878550085,0.00900644887831732,0.004341394183730504,3,30,F
Ant458,0.00956197776959315,0.010919550209677647,0.010919550209590529,0.004798399572726652,3,30,F
Ant219,0.006717663991979753,0.0029182211070957545,0.0029182211074370717,0.002750924638190992,3,30,N
Ant60,0.011064586266004236,0.009771126278458369,0.009771126278804217,0.005309742503384246,3,30,N
Ant62,0.006316912616899809,0.0026235112303909006,0.0026235112306559286,0.019050398827765526,3,30,N
Ant65,0.008879445368699744,0.013224223158798037,0.013224223157991205,0.0008756743977324444,3,30,F
Ant604,0.009475664202729342,0.003245855359468127,0.0032458553601019393,0.0005893425676696316,3,30,Q
Ant607,0.006349762220746807,0.0024632220926814187,0.0024632220930907622,0.0007177418074538048,3,30,N
Ant178,0.008257663044855791,0.00474338318355507,0.0047433831839684614,0.003586512520874743,3,30,N
Ant289,0.0068377242148516355,0.003923482521611151,0.003923482521993985,0.0016030822484510384,3,30,N
Ant81,0.012017436459895363,0.017338383319123032,0.01733838331833161,0.006011524594394611,3,30,F
Ant172,0.011381615892605584,0.007882390683766985,0.007882390684315042,0.0062766786741902695,3,30,N
Ant175,0.00676905942076303,0.0049504666599892245,0.004950466660214361,0.0030553685901540868,3,30,N
Ant206,0.005995496535492804,0.003175900217282018,0.0031759002175691282,0.0019532752123760256,3,30,N
Ant43,0.00987618324875793,0.005518475829535954,0.005518475830057275,0.003368893421591736,3,30,N
Ant501,0.006484239013791628,0.003119481455595301,0.0031194814559261457,0.002060162109496884,3,30,N
Ant599,0.005817657382736613,0.0030545295460667346,0.0030545295463818302,0.0009501340772800564,3,30,N
Ant30,0.008814307476103485,0.007327107782334866,0.007327107782542111,0.004204135351408566,3,30,N
Ant35,0.007920710421497426,0.003715597814345831,0.003715597814808581,0.0024137666509697633,3,30,N
Ant109,0.00851710303671007,0.00841113582674924,0.00841113582682094,0.003777719926142474,3,30,F
Ant238,0.01000415178324046,0.014493596931484698,0.014493596930850871,0.004073624274443048,3,30,F
Ant342,0.011657519632894815,0.018998466347846264,0.01899846634677423,0.002633485628440089,3,30,F
Ant105,0.01038077069914381,0.0070382266831212495,0.00703822668368052,0.003952264095368838,3,30,N
Ant102,0.009214038647679916,0.012147030497838418,0.012147030497455724,0.005434652309859441,3,30,F
Ant347,0.005660759323880017,0.0019274733817809355,0.0019274733821103224,0.0005569602592755486,3,30,N
Ant186,0.009649241055706241,0.012306388049838371,0.012306388049626908,0.0019854571832313497,3,30,F
Ant621,0.010685041824922838,0.012779379446577931,0.012779379446430268,0.003065305865630392,3,31,F
Ant540,0.008388728277567349,0.004843354056282312,0.0048433540566596035,0.003975566222358614,3,31,N
Ant227,0.01109919141408092,0.011363364825677496,0.011363364825812638,0.005270211568362285,3,31,C
Ant117,0.006906978278306817,0.008528347619038775,0.008528347618854775,0.0023300954096790124,3,31,F
Ant111,0.00573810950478834,0.005737321981467496,0.005737321981480177,0.0018207465058494273,3,31,F
Ant112,0.00917125982288954,0.010141033458775381,0.010141033458817537,0.003779341794734465,3,31,F
Ant194,0.009493955002985726,0.012283170743542012,0.012283170743378088,0.0032613580052797153,3,31,F
Ant196,0.01909266176955693,0.024518194985396948,0.02451819498493494,0.007924146480103656,3,31,F
Ant191,0.006917299586010574,0.004363364644093549,0.004363364644374629,0.0028516230012317944,3,31,N
Ant190,0.005610539642236707,0.005560288654085648,0.005560288654101947,0.00291663057632112,3,31,C
Ant518,0.0013505845899628062,9.596414515941324e-06,9.596414518431154e-06,0.0,3,31,C
Ant324,0.007134126412995014,0.004173961289648314,0.004173961289935958,0.0030754289472778567,3,31,N
Ant329,0.004460591035290384,0.0013438895717811888,0.0013438895719921453,0.0006375909756051802,3,31,N
Ant650,0.008808173511503235,0.012066163061543223,0.012066163061301812,0.003262903271805491,3,31,F
Ant556,0.006178889800387891,0.0060918775996600125,0.006091877599705136,0.0024656675418584096,3,31,F
Ant252,0.009876410224842513,0.011864520171225763,0.011864520171181291,0.005255032067195078,3,31,F
Ant251,0.005966755762801669,0.008577313384160373,0.008577313383756119,0.0005482665208483023,3,31,F
Ant256,0.01184172472621922,0.01636066293770573,0.01636066293740494,0.0031619552208094165,3,31,F
Ant126,0.0171722603622316,0.026179857707881945,0.02617985770716415,0.004055945015823799,3,31,F
Ant255,0.012303267206861711,0.02190081443080577,0.021900814429664076,0.00231848120953252,3,31,
Ant26,0.00950237072531227,0.01181987983196043,0.011819879831861939,0.0026869335178059395,3,31,F
Ant27,0.011952084049336132,0.016634769787632744,0.016634769787277567,0.0027138083603816926,3,31,F
Ant20,0.009381466129264406,0.0091907322788129,0.009190732278953612,0.005576044938146753,3,31,C
Ant23,0.005298156579151917,0.0022041716074476282,0.0022041716076168366,0.010562216743177963,3,31,N
Ant482,0.008313412901495076,0.010720057655212072,0.010720057655119858,0.0021925762159811383,3,31,F
Ant331,0.006939563629504226,0.005186188900578166,0.0051861889007890835,0.004815374428374972,3,31,F
Ant334,0.006713573542504747,0.00403110756227224,0.004031107562494404,0.0026426280243184966,3,31,N
Ant560,0.010402613396738578,0.014510746279458005,0.01451074627910977,0.002345291941462885,3,31,F
Ant564,0.0065251946817241075,0.0016296517043466025,0.0016296517046385608,0.0018095955070391119,3,31,N
Ant243,0.009374579091551458,0.011289667015185361,0.011289667015046443,0.004756604825897615,3,31,F
Ant242,0.007016555342007797,0.0023301008047333744,0.0023301008051273713,0.0024145502952343744,3,31,N
Ant245,0.00192514415043008,0.0008388423210148557,0.0008388423210213549,5.771900782592183e-05,3,31,C
Ant244,0.005193124991719309,0.002160487802761746,0.002160487803066246,0.001366099663742206,3,31,N
Ant51,0.009008770896997042,0.009412877815397232,0.009412877815464958,0.004176056762625745,3,31,C
Ant50,0.006706013410177758,0.011772787976496496,0.011772787975793245,2.747046361048807e-05,3,31,
Ant53,0.009904050112663413,0.0036177904798568557,0.0036177904803405057,0.0046932364009799575,3,31,N
Ant52,0.011901169766122007,0.014618755628394776,0.014618755628292514,0.0023429828330828488,3,31,F
Ant54,0.007559032742023856,0.008849132849234406,0.008849132849066035,0.003898025025399365,3,31,F
Ant390,0.009346531729964655,0.003797788463850605,0.0037977884643758454,0.0026244794836515722,3,31,C
Ant308,0.008197572515148703,0.008852894682525063,0.008852894682549448,0.0035284933222149094,3,31,
Ant9,0.008194516457847295,0.006729353904346648,0.006729353904595102,0.004615398829288116,3,31,F
Ant673,0.0063984896286204025,0.007064852658584891,0.007064852658584678,0.0022429521185107766,3,31,F
Ant278,0.006857395363533605,0.007394092862080365,0.00739409286209851,0.003543783178816879,3,31,
Ant301,0.007859868502321218,0.00652809595060747,0.006528095950790371,0.004360041763494326,3,31,C
Ant476,0.009684276907102551,0.014979186202423665,0.014979186201732324,0.002121068352497526,3,31,F
Ant475,0.007045498204193315,0.008186368830026032,0.008186368829910026,0.003053856534394887,3,31,F
Ant380,0.017680283710502138,0.02724585008965727,0.027245850088768335,0.003830664638522388,3,31,F
Ant229,0.009309533273144082,0.007931986487594378,0.007931986487860787,0.005970590277397616,3,31,C
Ant115,0.009523282742239696,0.005139764603963262,0.005139764604424339,0.005817732394304861,3,31,N
Ant576,0.00750074692953945,0.0032912709601597553,0.0032912709605109718,0.0024744799096621155,3,31,N
Ant124,0.008702248001515705,0.010418479700493718,0.010418479700310438,0.002915007272994102,3,31,F
Ant48,0.013451120762260772,0.01921855262526706,0.019218552624716684,0.005800346780296034,3,31,F
Ant580,0.006032672849075578,0.0017645390739453714,0.001764539074256079,0.0017889600506569457,3,31,N
Ant398,0.006873605138488074,0.0032380267384943774,0.003238026738814968,0.004613037513427339,3,31,N
Ant663,0.016921451100314133,0.018041925233675985,0.01804192523384912,0.008748613722029945,3,31,
Ant740,0.008182065472607506,0.00657962061130603,0.006579620611581306,0.0027639583861206545,3,31,
Ant954,0.006176893423075845,0.002529371263039758,0.002529371263333924,0.0016854203888070226,3,31,
Ant260,0.012936776497822235,0.016022680266589585,0.01602268026637924,0.004761012885525919,3,31,F
Ant264,0.006188048445490967,0.0021194384402737046,0.0021194384405595575,0.0022761258770770784,3,31,N
Ant159,0.011317723123475997,0.013409110608579309,0.013409110608572415,0.005297969557793608,3,31,C
Ant158,0.009017799934806529,0.003122555628291816,0.0031225556287627293,0.011142059186736402,3,31,N
Ant220,0.006591564503104612,0.0034531607515871656,0.0034531607518932562,0.002651438673107369,3,31,N
Ant509,0.009907835635160896,0.012992053981710829,0.012992053981336774,0.003332947725168368,3,31,
Ant397,0.009438010254901721,0.008692317192205144,0.008692317192402002,0.006253368589906038,3,31,C
Ant395,0.008943185658958526,0.014988692931401246,0.014988692930674227,0.002212450901455548,3,31,
Ant394,0.007905311388826579,0.005642045235470422,0.005642045235741491,0.004196672266783753,3,31,
Ant4,0.010661691181677152,0.016905692409139614,0.016905692408499713,0.0017816170495696918,3,31,F
Ant7,0.017020302533081448,0.0332291580869379,0.033229158085221755,0.001344080534703208,3,31,
Ant6,0.009720742494307204,0.01341531350780773,0.01341531350752463,0.0040236452452955575,3,31,F
Ant1,0.010846683488543663,0.011420093738580871,0.011420093738695541,0.004230906455007501,3,31,F
Ant0,0.008856040962959529,0.01145720814993,0.011457208149728252,0.0026839963218194545,3,31,F
Ant76,0.008299117850610976,0.012465977658766135,0.012465977658334284,0.0013733882519675737,3,31,
Ant74,0.006874829203483402,0.0021797752254803463,0.0021797752258393118,0.0016662742687923004,3,31,N
Ant72,0.007879426464506756,0.003919204550697982,0.003919204551106479,0.00197894768409887,3,31,N
Ant71,0.007122941465957711,0.0026428842097207007,0.0026428842100329865,0.004494948020502283,3,31,N
Ant70,0.011741748596667517,0.013693688883048286,0.013693688882983618,0.0026323252067605293,3,31,F
Ant610,0.010115114478489673,0.0033054191332551226,0.0033054191337966612,0.003147813365380775,3,31,N
Ant19,0.010314165847713861,0.015467709063555511,0.015467709062916361,0.002154180319600033,3,31,
Ant614,0.007500144853234971,0.006360607846603636,0.006360607846819405,0.003045932981969423,3,31,N
Ant15,0.005984674002068356,0.006156630804303461,0.006156630804307683,0.002396420828307274,3,31,
Ant17,0.00813486539978189,0.0035821923191279603,0.0035821923195330663,0.0036445582214152767,3,31,N
Ant13,0.007459041793814476,0.0036131659759322345,0.003613165976284767,0.004346147557329436,3,31,N
Ant12,0.011654935678626658,0.012282968380502917,0.012282968380627918,0.007190267786673998,3,31,C
Ant97,0.013804012712623359,0.010346539352624888,0.010346539353126821,0.009734479495732373,3,31,N
Ant96,0.007644356673736496,0.006451022688101186,0.006451022688313046,0.003702971221371465,3,31,C
Ant299,0.007992547786490244,0.009852354893002846,0.009852354892832411,0.0036571240751162256,3,31,
Ant296,0.012055416006033935,0.017561037417311225,0.01756103741684162,0.0016532619492252278,3,31,
Ant137,0.0053820784627276195,0.0015842399920201983,0.0015842399922583736,0.0013168929274990065,3,31,N
Ant215,0.010795733653062372,0.007597496855330225,0.0075974968558250415,0.003516000536350065,3,31,F
Ant210,0.00624668309652154,0.007386174624020603,0.007386174623865001,0.0017491377376387843,3,31,
Ant458,0.00929543352798919,0.01250414711421994,0.012504147114001439,0.0018853163767864262,3,31,
Ant219,0.005672384430022737,0.0019203349982196752,0.001920334998439613,0.0017686596517092355,3,31,N
Ant60,0.012343529249018255,0.008159591122101257,0.008159591122750746,0.005379708711317888,3,31,C
Ant62,0.004810183039460193,0.0018844333352683639,0.0018844333354655278,0.0012359129857412359,3,31,N
Ant65,0.010171728370687009,0.01687127679379338,0.01687127679283463,0.00033554238405112926,3,31,
Ant604,0.005946079839892374,0.0013294842150452016,0.0013294842153243123,0.0013412464908070354,3,31,Q
Ant607,0.004854199781408818,0.0014692413049108386,0.001469241305142404,0.0009600228674245898,3,31,N
Ant178,0.007996638288281168,0.003722083788267414,0.003722083788714935,0.001872235740921285,3,31,N
Ant289,0.004658543765917384,0.0012357290757817403,0.0012357290759743111,0.0012333439541244344,3,31,N
Ant81,0.014682876195286448,0.022162078312912815,0.022162078311984322,0.0038495921840484564,3,31,F
Ant172,0.007742947981726083,0.003269391982010866,0.0032693919824192982,0.0018675780588625931,3,31,C
Ant175,0.00708835430488721,0.005201852754734764,0.005201852754913799,0.004013855537879622,3,31,F
Ant206,0.0076585573223591176,0.004434648909613515,0.004434648909934786,0.004093558795468996,3,31,N
Ant43,0.004759952237936767,0.0013810559348181263,0.0013810559350248518,0.0008924087057097125,3,31,N
Ant501,0.006299973910279502,0.0018803315270867307,0.00188033152733241,0.0024634211800675138,3,31,
